"id","simon_famil_rt","simon_famil_correct","alt_famil_rt","alt_famil_correct","digit_famil_correct","simon_main_rt","simon_main_correct","alt_main_rt","alt_main_correct","digit_main_correct","commit_to_answer","aerobic_per_week","any_exercise_per_week","resistance_per_week","previous_knowledge","attention_check","age","sex","sex_quant","belief_type","score"
20,631.975,8,1508,8,4,710.3875,24,1832.820833,24,5,1,6,6,4,2,4,43,"Male",1,"relaxation_belief",3
108,564,3,1713.25,7,4,456.9166667,24,2067.6125,23,7,1,4,1,3,2,4,51,"Female",2,"walking_belief",4
180,1253,8,1378.15,5,3,541.2041667,24,1267.125,7,5,1,1,1,1,2,4,49,"Female",1,"walking_belief",1
100,972.129125,8,4424.175,5,4,543.6083333,22,1832.820833,19,4,1,1,1,4,2,4,58,"Female",1,"lectures_belief",1
93,800.03525,8,1374.525,5,4,613.35,23,884.9,24,4,1,6,1,3,2,4,54,"Female",1,"lectures_belief",3
70,574.8625,7,2619.9375,7,4,413.4208333,24,831.6666667,16,4,1,6,1,1,2,4,58,"Female",2,"lectures_belief",4
193,1450.1575,7,1308.875,7,4,543.6666667,22,603.8833333,21,6,1,3,1,4,2,4,50,"Female",2,"resistance_belief",1
160,636.5,8,1704.225,8,4,638.5791667,24,1044.675,24,4,1,7,1,6,1,4,44,"Female",1,"walking_belief",1
146,823.0125,8,1328.575,3,4,507.4125001,24,1003.0875,24,7,1,3,1,3,1,4,55,"Female",1,"lectures_belief",3
115,520.1625,8,1441.2125,8,4,497.05,24,1735.054167,23,5,1,2,1,1,2,4,52,"Male",1,"walking_belief",1
127,591.6875,8,1677.3125,7,4,447.5833333,21,1150.133333,24,7,1,1,1,3,2,4,49,"Male",2,"stretch_balance_belief",2
165,507.9375,8,1039.0625,5,4,626.6541667,24,2514.791667,22,6,1,1,1,6,2,4,43,"Male",1,"resistance_belief",3
75,609.4624999,8,1851.1,5,4,625.5416667,23,1874.0375,13,7,1,8,6,2,1,4,53,"Male",2,"yoga_taichi_belief",3
188,499.6375,7,984.6375,8,4,494.9166667,24,1541.375,22,5,1,1,1,1,2,4,46,"Female",1,"resistance_belief",3
137,545.6625,8,1546.8625,5,4,546.7916667,23,1512.091667,14,5,1,1,2,1,2,4,47,"Female",1,"stretch_balance_belief",2
139,716.2,8,1922.025,8,4,453.2291667,24,2665.279167,24,6,1,4,3,1,2,4,50,"Female",2,"stretch_balance_belief",1
119,719.0375,8,1071.4125,7,4,531.9375,24,1525.170833,17,5,1,4,6,3,1,4,43,"Female",2,"lectures_belief",3
59,824.625,3,1486.075,7,4,1042.611417,24,840.7083333,18,6,1,5,1,1,2,4,47,"Male",1,"stretch_balance_belief",2
30,613.65,8,1885.875,7,3,430.2583333,23,2636.958333,22,6,1,1,1,8,1,4,51,"Female",2,"lectures_belief",4
65,774.2125,8,1582,8,4,487.3,23,1173.75,23,5,1,3,1,1,2,4,46,"Female",1,"resistance_belief",3
195,748.059875,8,2112.075,8,4,556.5583333,23,1171.254167,23,5,1,2,1,1,1,4,44,"Female",1,"resistance_belief",1
4,572.65,8,1921.2875,8,4,450.5291667,24,1517.8625,23,4,1,1,3,1,1,4,46,"Female",1,"relaxation_belief",2
158,558.8875,8,1324.4125,6,4,541.2041667,24,1641.95,17,7,1,3,2,1,2,4,42,"Female",1,"resistance_belief",1
171,708.216375,8,1813.225,7,4,613.35,24,1244.933333,22,7,1,6,1,1,2,4,43,"Female",2,"yoga_taichi_belief",1
193,785.7375,7,1921.2875,8,3,397.35,23,1544.825,24,6,1,6,2,1,2,4,40,"Male",1,"stretch_balance_belief",1
28,694.85,8,1354.35,6,4,526.2375,24,1329.016667,21,5,1,4,2,3,2,4,58,"Female",2,"stretch_balance_belief",1
29,474.075,8,2073,7,4,601.8291667,24,911.7249999,14,5,1,1,1,1,2,4,52,"Female",2,"stretch_balance_belief",4
119,521.375,8,1328.575,5,4,516.6916666,24,2514.791667,8,5,1,3,6,2,2,4,43,"Female",2,"lectures_belief",2
71,655.2,8,573.5625,7,4,648.8458333,23,869.3541667,17,6,1,7,2,1,1,4,50,"Male",1,"yoga_taichi_belief",2
85,545.375,7,1600.85,8,4,613.35,23,944.2208333,9,5,1,7,3,1,2,4,47,"Male",1,"resistance_belief",1
11,498.5875,8,1974.125,6,4,535.0416667,24,1159.583333,23,6,1,1,1,1,2,4,50,"Female",2,"yoga_taichi_belief",4
14,592.3874999,7,1284.6625,7,4,723.6,24,1652.395833,22,5,1,3,7,1,2,4,58,"Male",1,"relaxation_belief",1
92,529.85,8,2221.5375,7,3,705.8708333,24,2259.445833,21,6,1,3,8,1,2,4,51,"Male",1,"resistance_belief",1
165,652.25,6,2430.15,8,4,742.3916667,21,1004.3875,20,6,1,1,4,1,2,4,44,"Female",1,"walking_belief",1
80,550.7625,8,1914.125,6,4,605.5375,22,964.15,21,5,1,4,6,3,2,4,46,"Female",1,"walking_belief",2
49,588.55,8,1395.2875,6,4,713.2083333,22,1388.425,14,6,1,1,4,1,2,4,53,"Male",2,"resistance_belief",2
128,712.875,8,2179.725,6,4,508.975,24,1385.583333,20,6,1,5,6,5,1,4,48,"Female",2,"resistance_belief",1
80,631.975,5,2179.725,5,4,657.3639167,24,1191.475,18,5,1,3,1,1,2,4,50,"Female",1,"stretch_balance_belief",1
190,728.55,3,1470.0125,8,4,813.8530834,23,1093.358333,24,6,1,1,1,2,2,4,51,"Female",1,"walking_belief",1
132,728.55,8,1072.875,4,4,554.3625,24,900.6125,15,4,1,7,3,1,2,4,45,"Male",1,"resistance_belief",2
151,1314.25,8,2447.2125,6,4,450.5291667,24,840.7083333,22,6,1,4,2,1,2,4,42,"Male",1,"lectures_belief",1
135,823.0125,8,1921.2875,6,4,730.8625,24,1116.166667,20,7,1,6,1,1,2,4,47,"Female",1,"walking_belief",1
49,680.0125,8,1002.375,8,4,544.8333333,21,1935.333333,18,6,1,6,1,1,2,4,58,"Male",1,"relaxation_belief",1
50,521.375,6,1679.9,6,4,537.1166667,24,1319.916667,12,7,1,5,1,1,2,4,53,"Female",1,"resistance_belief",2
144,796.5625,8,1486.075,7,4,592.9083333,24,1630.825,13,5,1,4,7,4,2,4,40,"Female",1,"yoga_taichi_belief",3
101,515.5625,8,2612.3375,4,4,612.3666667,23,1609.679167,24,5,1,8,1,3,1,4,47,"Female",2,"yoga_taichi_belief",2
107,606.275,8,1364.525,6,4,482.2833333,23,887.8541667,12,4,1,8,1,1,2,4,49,"Male",2,"yoga_taichi_belief",2
178,440.0625,8,1491.1375,6,4,677.4166667,24,942.1416667,7,4,1,1,2,1,2,4,52,"Female",2,"relaxation_belief",1
28,530.1375,5,1389.2875,7,4,548.1791667,24,832.8083334,24,6,1,8,1,1,2,4,55,"Male",2,"stretch_balance_belief",1
104,604.875,8,693,8,4,663.2666667,24,904.3333333,24,7,1,6,1,1,2,4,43,"Male",1,"relaxation_belief",1
177,585.925,8,1354.35,7,4,530.2041667,24,1031.291667,24,5,1,1,6,1,1,4,50,"Male",2,"walking_belief",3
14,918.355125,8,2612.3375,7,4,582.95,24,1018.304167,24,6,1,1,2,1,2,4,58,"Female",2,"resistance_belief",1
145,558.8875,8,2166.65,8,4,444.975,10,1346.333333,23,6,1,8,3,6,2,4,49,"Female",1,"lectures_belief",1
47,670.4875,8,968.1000001,7,4,453.6625,24,1641.95,16,6,1,3,1,1,1,4,44,"Male",2,"yoga_taichi_belief",2
171,473.375,8,4002.075,4,4,721.9375,23,1363.895833,16,7,1,8,7,1,1,4,49,"Female",2,"yoga_taichi_belief",2
13,499.6375,8,1003,6,4,644.0833333,24,1010.541667,20,5,1,6,1,3,2,4,54,"Female",1,"relaxation_belief",1
187,465,8,1243.2375,6,4,620.025,24,1329.295833,19,7,1,1,5,1,1,4,50,"Male",2,"resistance_belief",2
176,762.15,8,1284.6625,7,4,561.6708333,22,1522.929167,7,6,1,5,7,4,2,4,43,"Female",1,"lectures_belief",3
158,556.4125,8,1600.85,5,3,510.3333333,24,970.4083333,23,3,1,1,2,2,2,4,43,"Male",1,"walking_belief",2
200,709.8,8,1818.0125,7,4,620.025,22,1059.641667,23,7,1,8,2,4,2,4,48,"Male",1,"resistance_belief",3
63,793.5375,8,1416.1125,4,4,512.55,21,1168.8125,24,6,1,6,1,1,2,4,55,"Male",1,"resistance_belief",4
54,675.725,7,1987.0625,7,4,525.0708333,24,1279.566667,21,6,1,4,1,1,1,4,51,"Female",2,"stretch_balance_belief",4
20,609.4624999,7,2430.15,8,4,554.3541667,24,1026.225,23,5,1,2,1,3,2,4,44,"Male",2,"yoga_taichi_belief",1
142,521.375,8,1532.3375,7,4,460.75,24,1031.291667,22,4,1,1,3,1,2,4,45,"Male",1,"yoga_taichi_belief",3
102,695.2,3,1281.5125,6,3,543.6083333,22,1161.429167,24,5,1,5,1,4,1,4,46,"Female",2,"relaxation_belief",2
114,745.960625,7,873.925,5,4,491.4,23,970.4083333,18,6,1,3,1,2,1,4,51,"Male",1,"resistance_belief",1
157,1365.587375,7,1137.325,5,3,552.8416666,19,1003.0875,12,7,1,4,1,1,2,4,46,"Male",2,"stretch_balance_belief",3
187,511.0125,8,3798.35,8,2,671.5958334,24,1150.55,24,5,1,1,1,2,1,4,41,"Female",2,"walking_belief",2
67,603.83225,8,2619.9375,7,4,450.5291667,22,1113.483333,8,4,1,1,6,1,1,4,54,"Female",1,"walking_belief",2
196,550.7625,8,940.5,7,3,570.0083333,22,1302.066667,15,6,1,3,1,1,1,4,44,"Female",1,"yoga_taichi_belief",3
165,594.1875,8,1608.05,7,3,631.5,22,1116.166667,15,7,1,1,2,1,2,4,49,"Male",1,"resistance_belief",2
66,565.725,3,1877.375,7,4,578.6666667,23,1171.254167,24,7,1,1,1,1,2,4,58,"Female",1,"relaxation_belief",1
99,815.3875,7,1991.8375,6,4,478.6916667,24,1048.829167,24,4,1,1,1,1,1,4,49,"Male",2,"yoga_taichi_belief",1
124,859.537875,8,2757.1875,8,3,493.2625,22,1385.583333,15,7,1,8,1,1,1,4,49,"Female",1,"relaxation_belief",2
41,896.470875,8,2447.2125,6,4,493.1375,20,849.9666667,20,5,1,6,1,1,2,4,51,"Female",1,"yoga_taichi_belief",2
18,535.2875,8,1330.475,4,4,623.7083333,22,1733.620833,22,6,1,2,1,1,2,4,41,"Male",2,"lectures_belief",2
2,771.25,8,1532.3375,6,4,705.8708333,22,1039.75,15,5,1,6,2,1,1,4,41,"Male",2,"yoga_taichi_belief",2
105,685.1875,8,1511.85,8,4,620.025,21,772.3,17,5,1,1,1,1,1,4,51,"Male",2,"relaxation_belief",1
65,558.8875,8,1397.3125,7,4,631.5,23,2259.445833,19,6,1,4,6,3,1,4,55,"Female",1,"walking_belief",3
68,545.375,8,1113.6,7,4,602.2166667,18,1632.483333,23,6,1,1,2,1,2,4,54,"Female",2,"relaxation_belief",1
77,655.8875,8,1778.8875,8,3,612.325,24,943.4166667,23,5,1,6,4,1,2,4,51,"Male",2,"relaxation_belief",1
24,670.4875,8,1143.1125,5,4,723.6,22,2129.8125,19,5,1,6,4,1,2,4,52,"Male",1,"walking_belief",1
6,709.8,5,972.5125,3,4,563.9,23,1961.825,22,6,1,6,1,1,2,4,52,"Male",1,"yoga_taichi_belief",3
190,442.75,8,1324.4125,7,4,884.3333333,24,955.825,14,6,1,6,1,1,2,4,46,"Female",2,"yoga_taichi_belief",1
16,520.1625,3,1043.55,6,4,648.075,24,1039.75,16,6,1,1,1,2,1,4,54,"Male",2,"relaxation_belief",2
3,465,8,1155.075,8,3,465.975,23,964.15,8,6,1,4,1,1,2,4,43,"Male",2,"lectures_belief",3
30,579.375,8,2102.85,6,4,447.5833333,24,1192.608333,24,6,1,1,1,1,2,4,40,"Male",2,"stretch_balance_belief",2
30,560.15,5,1974.125,6,4,449.6708333,23,1157.416667,22,4,1,6,1,1,2,4,40,"Male",2,"stretch_balance_belief",1
88,1365.587375,3,1484.8625,6,4,623.7083333,24,942.1416667,22,5,1,6,3,3,1,4,53,"Male",2,"walking_belief",3
154,796.5625,7,1135.25,7,4,574.9875,24,860.3625,17,3,1,1,3,1,2,4,50,"Male",1,"relaxation_belief",4
34,609.4624999,7,1412.475,3,4,556.5625,23,1400.975,18,3,1,3,1,8,1,4,46,"Male",2,"walking_belief",1
200,603.83225,8,1922.025,7,4,721.9375,24,886.1958333,18,7,1,6,3,1,2,4,58,"Female",1,"resistance_belief",3
63,774.3124995,8,1661.475,7,4,535.0416667,23,940.8333333,23,7,1,8,1,1,2,4,48,"Female",2,"yoga_taichi_belief",1
108,558.8875,8,2474.2375,4,4,543.6666667,24,1630.825,23,6,1,2,2,3,2,4,54,"Male",2,"relaxation_belief",2
64,680.660375,8,1582,5,4,555.65,23,1058.804167,21,6,1,1,1,2,1,4,55,"Female",2,"resistance_belief",1
191,521.375,8,1354.35,6,4,453.2291667,24,860.3625,22,7,1,5,3,1,2,4,46,"Male",1,"stretch_balance_belief",3
53,727.3625001,8,1794.5125,8,4,545.3083333,24,2636.958333,15,5,1,1,1,7,2,4,48,"Female",1,"relaxation_belief",1
44,540.35,8,1257.4875,5,4,670.7791667,24,2720.191667,7,6,1,8,1,1,2,4,49,"Male",1,"stretch_balance_belief",2
83,752.3625,7,1704.225,7,4,742.6007083,23,1107.458333,14,5,1,4,1,1,2,4,52,"Female",1,"walking_belief",3
179,827.195625,8,2201.025,8,4,440.4041667,24,1106.3375,24,6,1,1,4,2,2,4,58,"Male",2,"resistance_belief",1
188,585.325,8,693,8,4,503.2916667,23,1632.483333,11,6,1,6,6,6,2,4,40,"Female",1,"lectures_belief",1
170,725.8375,8,1003,6,4,694.7083333,23,1832.820833,24,4,1,3,1,2,2,4,42,"Male",1,"resistance_belief",2
189,695.2,8,2196.0125,7,3,544.8333333,24,603.8833333,19,6,1,1,1,1,2,4,46,"Male",2,"resistance_belief",3
2,536.2125,7,2619.9375,7,4,493.5,23,1784.166667,24,4,1,4,1,1,2,4,42,"Male",2,"lectures_belief",1
29,453.3375,8,1154.4625,8,4,576.3041667,24,1522.929167,24,5,1,3,6,1,2,4,48,"Male",1,"lectures_belief",2
67,738.7375,8,3934.3875,8,3,572.4333333,24,1171.254167,22,4,1,1,1,2,2,4,58,"Female",2,"lectures_belief",4
18,687.4125,7,1320.7375,7,3,623.875,23,1219.208333,24,4,1,6,1,1,2,4,58,"Male",1,"yoga_taichi_belief",2
2,680.0125,7,3934.3875,8,4,785.204,24,966.75,19,7,1,4,2,1,2,4,51,"Male",2,"stretch_balance_belief",1
105,573.85,8,1486.075,3,4,694.7083333,23,1534.65,24,5,1,8,4,4,1,4,55,"Female",2,"relaxation_belief",1
44,1029.866375,3,1477.3125,8,4,576.3041667,24,1123.808333,12,6,1,1,1,5,2,4,42,"Male",1,"walking_belief",1
91,659.4125,8,943.4625,4,4,413.4208333,24,1512.091667,24,6,1,5,1,1,2,4,46,"Male",1,"stretch_balance_belief",1
55,671.625,8,1847.625,7,4,539.9625,10,1688.908333,20,5,1,1,1,1,2,4,55,"Male",1,"lectures_belief",2
183,636.5,6,1248.375,4,4,554.2708333,23,1329.295833,17,4,1,5,1,2,2,4,52,"Female",2,"yoga_taichi_belief",2
47,485.85,8,1389.2875,7,4,554.2708333,15,1116.166667,24,7,1,6,1,1,2,4,43,"Female",2,"yoga_taichi_belief",4
34,515.5625,8,1169.8875,8,4,519.9625,24,1599.891667,20,6,1,3,1,1,2,4,48,"Male",1,"yoga_taichi_belief",1
116,645.375,8,1949.325,7,4,568.5375,24,1153.654167,8,5,1,2,6,1,2,4,44,"Male",1,"walking_belief",2
112,588.55,8,1821.375,8,4,543.6083333,24,1705.670833,20,5,1,2,6,1,2,4,45,"Male",1,"lectures_belief",4
165,706.7,7,523.9875,6,3,643.4666667,23,3231.775,24,7,1,5,3,1,2,4,52,"Male",1,"walking_belief",4
191,852.15175,8,1243.05,4,4,449.6708333,23,869.3541667,24,2,1,3,1,1,2,4,42,"Female",2,"lectures_belief",2
76,521.375,8,1266.625,8,3,630.7791667,23,1267.125,22,5,1,3,1,2,2,4,59,"Male",1,"resistance_belief",2
143,752.3625,8,1987.0625,7,4,503.2916667,24,1262.333333,24,7,1,6,1,1,2,4,43,"Female",2,"stretch_balance_belief",1
104,896.470875,8,1679.9,6,3,430.2583333,22,1019.533333,19,5,1,6,7,3,2,4,43,"Female",2,"yoga_taichi_belief",2
108,745.15,5,1974.125,7,3,497.05,23,966.75,24,5,1,8,1,1,2,4,47,"Male",1,"relaxation_belief",2
177,454.3875,8,1969.85,5,4,593.2208333,22,1951.25,18,5,1,7,3,1,1,4,43,"Male",2,"walking_belief",1
180,659.4125,6,1856.6375,7,4,579.2541667,24,1113.483333,21,7,1,7,2,1,1,4,47,"Female",1,"stretch_balance_belief",2
149,728.55,7,1922.025,8,4,430.2583333,23,1935.333333,22,4,1,7,1,3,2,4,48,"Male",2,"stretch_balance_belief",2
173,858.536625,8,2943.175,8,4,453.6625,24,1609.679167,23,5,1,1,6,3,2,4,48,"Male",1,"stretch_balance_belief",1
111,1314.25,8,2715.0625,4,4,742.3916667,24,1171.254167,23,6,1,3,1,1,2,4,44,"Female",2,"yoga_taichi_belief",3
189,651.1875001,8,738.5125,7,4,560.3833333,23,1733.620833,21,4,1,4,1,1,2,4,52,"Male",1,"yoga_taichi_belief",2
133,536.2125,8,2382.375,8,4,494.5,10,1586.875,20,7,1,1,3,1,1,4,58,"Male",1,"resistance_belief",2
78,678.3124999,8,1135.25,7,4,440.4041667,22,840.7083333,24,7,1,3,2,3,2,4,43,"Male",1,"stretch_balance_belief",1
201,793.5375,8,2962.75,8,4,582.95,24,996.0125,23,5,1,8,5,2,2,4,50,"Female",2,"yoga_taichi_belief",4
47,550.5625,8,3567.3875,6,4,532.925,24,1705.670833,11,5,1,8,3,1,1,4,54,"Male",1,"resistance_belief",1
41,585.625,3,1415.4875,6,4,453.6625,24,1503.466667,19,5,1,3,1,1,2,4,52,"Male",2,"lectures_belief",2
4,727.3625001,8,1922.025,7,4,683.6958333,21,1113.025,19,5,1,2,1,6,2,4,41,"Male",2,"walking_belief",3
114,572.9125,8,2042.1125,5,4,556.5625,19,887.8541667,20,5,1,5,1,1,1,4,44,"Male",2,"walking_belief",2
7,585.325,8,1043.55,4,4,456.9166667,23,1003.925,11,4,1,8,1,5,1,4,53,"Female",1,"relaxation_belief",3
115,1450.1575,8,1914.125,5,4,560.3833333,24,1150.55,23,5,1,1,2,8,2,4,52,"Male",1,"resistance_belief",1
95,656.3875,8,1491.1375,7,4,881.1640833,20,1127.216667,24,6,1,6,1,1,1,4,55,"Male",2,"yoga_taichi_belief",1
4,652.25,8,3756.875,8,4,484.2791667,24,974.1375,19,5,1,6,1,1,1,4,44,"Female",2,"yoga_taichi_belief",3
63,585.925,8,2474.2375,6,4,453.6625,23,964.15,22,6,1,8,3,4,1,4,50,"Male",1,"lectures_belief",3
92,639.425,8,2419.975,8,4,554.3625,24,1947.966667,20,6,1,1,3,1,2,4,54,"Female",1,"yoga_taichi_belief",1
8,550.5625,7,738.5125,8,4,671.5958334,22,1003.0875,21,6,1,3,1,1,1,4,46,"Male",1,"relaxation_belief",3
202,723.5875,8,1262.2125,6,4,491.9833333,24,1048.829167,13,4,1,4,1,1,1,4,41,"Male",2,"stretch_balance_belief",2
78,771.25,8,1491.1375,3,4,599.7333333,10,1127.216667,17,5,1,7,1,2,2,4,43,"Male",2,"relaxation_belief",2
66,629.5125,6,2432.375,6,4,484.9833333,10,996.0125,19,7,1,7,3,1,1,4,53,"Female",1,"yoga_taichi_belief",1
194,1115.5025,8,1395.2875,8,4,557.7375,22,1152.166667,24,5,1,8,1,1,2,4,48,"Male",1,"resistance_belief",3
112,613.3375,8,1355.95,8,4,456.9166667,23,887.8541667,24,6,1,6,1,1,2,4,46,"Female",2,"resistance_belief",1
203,485.85,8,2112.075,6,4,498.9541667,24,1878.75,24,5,1,1,1,3,2,4,54,"Female",1,"relaxation_belief",1
52,552.45,8,1692.4375,7,4,556.5583333,23,1198.954167,24,5,1,3,1,1,2,4,49,"Male",1,"yoga_taichi_belief",2
32,719.0375,8,1491.1375,5,4,710.3875,20,1279.566667,10,4,1,3,1,1,2,4,43,"Male",2,"resistance_belief",1
7,695.2,8,1243.2375,8,4,532.925,23,1093.358333,24,6,1,7,4,1,2,4,54,"Female",2,"walking_belief",1
185,422.55,7,1491.1375,5,4,620.025,22,1733.620833,20,5,1,3,1,3,2,4,48,"Male",2,"walking_belief",3
54,656.3875,3,1266.625,7,4,491.9833333,23,1333.8125,16,4,1,1,1,1,2,4,46,"Male",2,"stretch_balance_belief",1
115,511.0125,8,1744.875,3,4,617.7083333,24,1733.454167,14,4,1,2,1,4,2,4,47,"Male",1,"resistance_belief",1
141,520.1625,8,1373,8,4,574.9875,24,1641.95,24,4,1,8,4,1,2,4,45,"Female",2,"walking_belief",2
20,655.8875,8,1650.2625,8,4,682.9625,24,1250.416667,22,6,1,3,1,1,2,4,48,"Male",1,"yoga_taichi_belief",1
119,574.8625,7,1378.2875,1,4,678.9083333,23,1319.916667,7,5,1,4,1,4,2,4,43,"Male",1,"walking_belief",1
74,824.625,8,1378.15,8,4,617.7958333,23,911.7249999,24,6,1,8,1,1,2,4,49,"Male",1,"relaxation_belief",2
204,706.7,8,1079.5375,7,3,574.9875,24,1517.8625,24,5,1,6,6,2,2,4,48,"Male",2,"relaxation_belief",2
100,529.25,2,1491.1375,6,4,516.6916666,24,966.75,23,2,1,2,1,1,2,4,50,"Male",2,"resistance_belief",2
12,631.1375,8,1813.225,7,4,479.7541667,22,2514.791667,20,5,1,8,1,4,2,4,49,"Male",1,"walking_belief",1
119,499.6375,8,873.925,8,4,535.0416667,23,1004.3875,17,3,1,1,1,1,2,4,50,"Male",1,"stretch_balance_belief",4
113,574.8625,8,3406.9,7,2,677.4166667,24,1329.295833,24,6,1,6,1,1,2,4,58,"Male",2,"walking_belief",1
14,678.3124999,7,2215.0125,7,4,563.9,24,1987.079167,24,7,1,8,1,1,2,4,46,"Male",1,"resistance_belief",3
180,609.07575,3,1971.3,8,4,620.025,24,1033.4625,18,4,1,6,1,1,2,4,58,"Male",2,"stretch_balance_belief",1
23,594.1875,8,1072.875,4,4,497.05,24,1573.025,8,5,1,4,3,1,2,4,57,"Female",1,"stretch_balance_belief",2
71,633.275,8,2729.75,5,4,751.9541663,24,481.8166667,18,3,1,3,1,1,1,4,51,"Female",1,"resistance_belief",4
126,558.8875,8,2111.525,5,4,578.8958333,20,884.9,15,4,1,1,1,1,2,4,55,"Male",2,"stretch_balance_belief",2
1,591.6875,8,1378.2875,5,3,527.0291667,22,1333.8125,15,6,1,6,2,1,2,4,40,"Female",1,"resistance_belief",1
192,558.8875,7,2926.5,7,4,599.7333333,24,1123.808333,21,5,1,1,1,3,2,4,49,"Female",1,"relaxation_belief",2
147,1253,8,1412.475,8,4,485.2416667,24,1033.4625,23,6,1,3,1,3,2,4,54,"Male",1,"stretch_balance_belief",4
112,462.6,8,1252.375,8,4,535.25,23,1641.95,14,6,1,5,1,1,2,4,44,"Male",2,"resistance_belief",3
9,861.6875,6,1848.7625,8,4,430.2583333,24,903.3458333,15,4,1,1,2,1,2,4,52,"Male",2,"stretch_balance_belief",2
33,482.2125,8,1441.2125,3,4,683.6958333,24,887.8541667,18,6,1,4,2,5,2,4,47,"Male",1,"lectures_belief",1
119,848.35,8,1302.125,8,4,487.3,22,1267.125,16,6,1,4,3,1,2,4,45,"Male",2,"lectures_belief",1
77,585.325,8,2112.075,5,4,416.475,24,1113.025,24,7,1,7,1,1,2,4,55,"Male",2,"walking_belief",3
51,762.15,8,2771.75,4,4,556.5583333,23,832.8083334,23,5,1,1,1,1,1,4,59,"Male",2,"yoga_taichi_belief",4
196,535.2875,8,3567.3875,8,4,669.1166667,24,966.75,22,5,1,4,6,1,2,4,47,"Male",2,"relaxation_belief",3
150,745.960625,8,1486.075,8,3,621.2,23,942.625,23,3,1,4,1,1,1,4,57,"Male",1,"walking_belief",1
32,745.960625,8,1813.225,6,4,644.0833333,24,1346.333333,15,5,1,4,1,1,2,4,51,"Male",2,"walking_belief",1
32,972.129125,8,1933.6625,6,4,579.2541667,23,966.75,24,4,1,3,3,7,2,4,52,"Female",1,"stretch_balance_belief",2
75,485.85,8,1942.9875,8,4,627.2083333,22,1031.291667,20,3,1,1,1,1,2,4,55,"Male",1,"relaxation_belief",3
20,585.925,1,1280.4875,6,4,555.0375,23,1192.608333,24,6,1,7,6,1,2,4,55,"Male",2,"lectures_belief",4
181,816.125,8,1704.225,7,4,678.9083333,23,1517.8625,24,7,1,5,1,1,2,4,41,"Female",2,"yoga_taichi_belief",1
137,592.625,8,693,5,4,881.1640833,24,1313.758333,24,7,1,5,3,6,2,4,52,"Male",1,"resistance_belief",2
11,604.875,6,2112.075,8,4,561.6708333,24,1039.75,23,4,1,1,1,2,2,4,54,"Male",1,"stretch_balance_belief",1
189,561.5,8,1856.6375,7,2,482.2833333,24,1630.825,24,4,1,2,1,1,1,4,47,"Male",2,"yoga_taichi_belief",4
20,489.25,8,1397.3125,5,4,884.3333333,23,1832.820833,24,4,1,4,1,6,2,4,48,"Male",1,"resistance_belief",1
155,923.1975,8,1821.2375,4,4,501.45,24,2514.791667,17,6,1,2,1,1,2,4,53,"Female",2,"stretch_balance_belief",2
159,774.2125,8,1143.1125,8,4,718.875,24,1039.75,14,3,1,5,1,1,2,4,53,"Female",2,"relaxation_belief",2
117,613.3375,6,4424.175,5,4,632.1258333,22,1506.316667,14,5,1,4,1,1,2,4,50,"Male",2,"resistance_belief",3
164,884.785,8,1486.075,8,4,554.2708333,23,942.625,19,4,1,1,2,1,2,4,58,"Male",2,"relaxation_belief",1
205,1167.619125,8,860.75,8,4,499.2083333,24,1583.85,24,7,1,3,1,4,2,4,45,"Female",2,"resistance_belief",3
127,603.83225,7,2102.85,5,4,544.8333333,24,1098.75,23,6,1,1,1,3,2,4,49,"Female",2,"relaxation_belief",3
166,467.375,8,1511.85,8,4,623.875,24,1573.025,16,7,1,3,6,1,1,4,43,"Female",1,"walking_belief",4
158,499.6375,8,1515.5,8,4,644.0833333,22,1566.625,24,7,1,6,3,1,2,4,47,"Female",1,"lectures_belief",3
115,709.5,8,1131.775,4,4,881.1640833,24,784.8541667,24,6,1,4,1,2,2,4,52,"Female",2,"yoga_taichi_belief",2
42,536.2125,8,1511.85,6,4,521.4041667,22,1557.595833,24,4,1,8,1,1,2,4,55,"Female",1,"yoga_taichi_belief",1
94,752.3625,8,1374.525,4,2,630.1875,22,1595.733333,14,4,1,3,1,1,2,4,58,"Female",1,"resistance_belief",2
108,814.0125,8,1002.375,6,4,698.125,24,1150.133333,16,5,1,1,3,4,2,4,48,"Female",2,"stretch_balance_belief",2
91,525.275,8,2179.725,4,4,531.9375,24,1035.954167,22,6,1,4,2,1,1,4,50,"Male",2,"yoga_taichi_belief",4
165,816.125,7,705.7,7,2,730.8625,24,1506.316667,19,3,1,6,1,1,2,4,54,"Male",2,"lectures_belief",3
27,609.07575,7,1252.375,7,4,472.9541667,23,1396.55,19,6,1,1,2,1,2,4,44,"Male",2,"yoga_taichi_belief",3
96,675.725,8,2196.0125,7,4,669.1166667,24,1630.825,24,4,1,1,1,1,2,4,51,"Male",1,"resistance_belief",2
28,652.25,6,523.9875,3,4,430.2583333,24,1961.825,23,5,1,3,2,4,2,4,58,"Male",1,"lectures_belief",1
132,709.5,8,1848.7625,8,4,413.4208333,24,947.6166667,24,2,1,8,1,2,2,4,41,"Female",1,"lectures_belief",2
13,575.0875,8,988.275,6,3,565.9125,23,1033.4625,24,6,1,1,5,1,2,4,49,"Female",2,"lectures_belief",4
111,527.675,7,1681.7875,6,4,542.85,24,1503.466667,23,5,1,1,2,1,2,4,59,"Female",2,"resistance_belief",1
