"id","simon_famil_rt","simon_famil_correct","alt_famil_rt","alt_famil_correct","digit_famil_correct","simon_main_rt","simon_main_correct","alt_main_rt","alt_main_correct","digit_main_correct","commit_to_answer","aerobic_per_week","any_exercise_per_week","resistance_per_week","previous_knowledge","attention_check","age","sex","sex_quant","belief_type","score"
14,1138.61025,4,1395.2875,7,3,813.8530834,22,944.2208333,18,5,1,1,1,1,2,4,47,"Female",2,"resistance_belief",2
35,572.65,8,2715.0625,7,4,542.85,24,1074.554167,17,6,1,1,1,2,2,4,46,"Male",1,"relaxation_belief",2
88,485.85,8,2166.65,5,3,545.3083333,23,1573.091667,22,5,1,8,4,1,2,4,47,"Female",2,"lectures_belief",1
90,880.375,7,1885.875,8,4,543.6666667,22,1173.75,24,7,1,3,2,2,2,4,50,"Female",2,"lectures_belief",1
74,695.8375,8,2215.0125,8,4,742.3916667,24,1308.654167,24,6,1,3,1,1,2,4,48,"Female",2,"yoga_taichi_belief",3
183,808.1375,7,3708.175,6,4,623.7083333,24,2293.020833,17,5,1,4,5,2,2,4,55,"Male",1,"walking_belief",1
3,788.2625,8,2430.15,6,4,544.8333333,24,3231.775,17,6,1,1,1,1,1,4,58,"Male",1,"lectures_belief",1
157,823.154375,7,1441.2125,4,4,638.5791667,24,1150.55,10,3,1,3,1,1,2,4,54,"Male",1,"relaxation_belief",2
77,1208.225625,3,1137.325,8,4,552.6166667,23,1053.879167,22,5,1,4,6,5,2,4,54,"Male",1,"stretch_balance_belief",4
168,489.25,8,1143.1125,6,4,456.9166667,24,772.3,24,7,1,1,3,1,2,4,40,"Female",2,"walking_belief",2
126,680.0125,8,1104.2125,7,4,688.1625,23,1517.8625,18,4,1,3,1,1,1,4,58,"Male",1,"yoga_taichi_belief",2
138,482.2125,7,1856.6375,4,3,539.0125,23,1156.7625,18,4,1,6,1,1,2,4,42,"Male",1,"walking_belief",1
133,741.75,8,1713.25,6,4,621.5333333,24,1537.779167,22,6,1,7,1,1,2,4,48,"Male",1,"resistance_belief",1
172,752.3625,8,2757.1875,7,4,631.5,24,1074.554167,24,5,1,6,5,2,1,4,58,"Female",2,"stretch_balance_belief",1
114,627.875,8,2505.05,8,4,550.9125,24,1035.129167,24,7,1,8,4,1,2,4,53,"Male",1,"yoga_taichi_belief",2
105,592.625,8,2342.45,7,4,620.0833333,24,1705.670833,22,6,1,1,1,1,2,4,51,"Male",1,"yoga_taichi_belief",3
51,386.8375,6,1039.0625,6,4,440.4041667,21,615.2375,24,6,1,2,2,1,1,4,50,"Female",2,"lectures_belief",2
124,651.1875001,8,3580.5,8,4,623.7083333,23,1269.916667,23,6,1,4,6,1,1,4,49,"Male",1,"relaxation_belief",3
39,607.45,8,1355.95,3,4,522.3916667,23,1053.1375,24,5,1,4,2,4,2,4,54,"Female",2,"resistance_belief",2
57,560.925,7,1113.6,8,4,576.3041667,24,966.75,21,6,1,4,6,2,1,4,50,"Female",2,"resistance_belief",1
199,465,8,1360.625,6,4,460.75,23,1106.3375,22,6,1,6,1,6,2,4,50,"Female",2,"stretch_balance_belief",3
3,788.2625,8,2430.15,5,4,544.8333333,24,3231.775,17,6,1,1,1,1,1,4,58,"Male",1,"resistance_belief",2
133,741.75,8,1778.8875,6,4,554.3541667,24,1566.625,24,5,1,5,1,1,2,4,42,"Female",2,"walking_belief",1
25,823.0125,8,1912.9375,8,4,723.6,22,1435.175,23,7,1,4,7,1,1,4,54,"Male",1,"lectures_belief",1
102,604.875,6,940.5,7,4,558.6333333,24,832.2916667,17,4,1,6,6,3,2,4,52,"Female",2,"resistance_belief",1
117,727.3625001,8,968.1000001,7,4,507.4125001,24,531.7708333,18,6,1,8,1,3,2,4,43,"Female",2,"walking_belief",1
160,1314.25,2,1369.375,4,3,718.875,20,944.2208333,7,5,1,1,1,2,1,4,51,"Female",2,"lectures_belief",4
66,422.55,6,1039.0625,6,4,440.4041667,24,1048.829167,22,6,1,6,1,1,1,4,48,"Female",2,"yoga_taichi_belief",2
159,455.525,8,1847.625,4,4,450.5291667,24,1218.895833,18,4,1,1,1,1,2,4,42,"Female",2,"lectures_belief",1
196,643.3125,8,1586.6625,8,4,542.3416667,24,1147.279167,21,6,1,1,1,1,2,4,46,"Male",1,"resistance_belief",1
66,422.55,7,1389.2875,7,4,569.625,23,1150.55,16,6,1,7,1,6,1,4,54,"Female",2,"stretch_balance_belief",3
23,440.0625,8,2480.3125,8,4,485.2416667,23,1150.133333,24,5,1,3,1,1,2,4,51,"Female",2,"stretch_balance_belief",2
73,599.9,8,1354.9125,5,3,519.9625,22,1245.508333,15,5,1,1,1,1,2,4,52,"Male",1,"relaxation_belief",3
174,579.375,8,1043.55,4,4,517.0625,22,671.3625,17,6,1,1,1,1,2,4,56,"Female",2,"stretch_balance_belief",1
132,738.7375,8,1713.25,6,4,621.5333333,24,1541.375,22,6,1,1,1,1,2,4,48,"Female",2,"yoga_taichi_belief",4
9,576.0375,8,1308.875,7,4,592.9083333,24,1534.65,21,5,1,2,1,1,2,4,57,"Female",2,"stretch_balance_belief",2
84,1365.587375,2,2102.85,8,4,718.875,20,1107.458333,24,7,1,3,3,1,1,4,48,"Female",2,"yoga_taichi_belief",5
57,560.925,7,1135.25,8,4,552.8416666,24,904.3333333,21,5,1,4,6,2,2,4,50,"Female",2,"relaxation_belief",3
174,579.375,8,1043.55,4,4,517.0625,22,671.3625,17,6,1,1,1,1,2,4,56,"Female",2,"yoga_taichi_belief",1
142,613.65,8,3567.3875,7,4,570.0083333,23,1305.2625,24,6,1,4,2,3,2,4,50,"Female",2,"resistance_belief",1
7,534.4249999,7,1600.85,6,3,617.3333333,22,1693.079167,11,6,1,5,1,2,2,4,45,"Female",2,"yoga_taichi_belief",2
73,599.9,8,1355.95,5,2,519.9625,22,1245.508333,15,5,1,1,1,1,2,4,52,"Male",1,"lectures_belief",1
185,631.975,8,1470.0125,7,4,544.9416667,24,887.8541667,18,3,1,7,1,1,2,4,48,"Female",2,"relaxation_belief",1
20,587,8,1679.9,3,4,532.925,21,1733.620833,19,5,1,6,1,4,2,4,40,"Male",1,"resistance_belief",1
110,918.355125,6,1554.125,7,3,627.2083333,24,1225.1875,20,4,1,6,6,8,2,4,49,"Female",2,"walking_belief",1
141,613.65,8,3567.3875,7,4,557.7375,23,1832.820833,24,6,1,4,2,3,2,4,44,"Female",2,"yoga_taichi_belief",1
21,796.5625,7,3798.35,7,2,694.7083333,24,1733.454167,23,5,1,2,2,1,2,4,50,"Female",2,"stretch_balance_belief",1
85,640.6875,8,2426.225,8,4,444.975,23,1161.429167,24,7,1,3,1,1,2,4,43,"Female",2,"stretch_balance_belief",1
128,716.2,8,1677.3125,8,4,605.5375,24,1081.375,24,7,1,6,6,1,2,4,43,"Female",2,"stretch_balance_belief",2
93,558.3625,8,1378.15,5,3,516.6916666,22,1152.166667,15,5,1,6,1,6,1,4,40,"Male",1,"walking_belief",1
167,972.129125,6,1137.325,6,3,565.9125,22,784.8541667,7,6,1,1,6,1,2,4,56,"Female",2,"walking_belief",3
163,636.9,8,1378.2875,5,3,529.3583333,22,940.8333333,18,5,1,1,1,1,2,4,51,"Male",1,"stretch_balance_belief",1
155,581.8,7,2075.075,8,4,613.35,23,886.1958333,24,7,1,1,4,1,1,4,55,"Female",2,"yoga_taichi_belief",5
8,550.7625,8,1154.4625,7,4,483.5708333,23,1267.125,19,4,1,2,4,1,2,4,44,"Female",2,"relaxation_belief",2
5,725.8375,5,738.5125,7,4,453.2291667,24,651.9958333,22,5,1,6,6,3,1,4,43,"Female",2,"relaxation_belief",3
16,575.0875,8,1679.9,5,4,542.85,21,9025.533333,20,7,1,1,1,1,2,4,41,"Male",1,"walking_belief",5
101,449.725,7,705.7,7,2,390.3833333,23,531.7708333,18,5,1,7,3,1,1,4,47,"Female",2,"resistance_belief",1
24,656.3875,8,1877.375,4,4,537.1166667,24,1116.166667,24,5,1,1,1,1,2,4,42,"Male",1,"stretch_balance_belief",2
41,497.5375,8,1969.85,8,4,501.45,22,1380.566667,24,7,1,6,1,1,1,4,47,"Male",1,"walking_belief",1
119,659.4125,8,1248.375,8,4,568.3291666,24,1093.358333,24,6,1,8,1,6,1,4,53,"Female",2,"lectures_belief",1
107,728.55,6,1851.1,3,4,751.9541663,21,1609.679167,13,3,1,1,1,1,2,4,55,"Male",1,"walking_belief",1
141,631.1375,8,3567.3875,7,4,550.9125,23,1832.820833,24,6,1,4,2,3,2,4,44,"Female",2,"walking_belief",1
50,521.375,7,873.925,7,4,508.5,23,1089.175,12,6,1,3,6,2,2,4,54,"Female",2,"walking_belief",5
13,633.275,8,1971.3,4,4,620.025,24,1688.908333,16,6,1,3,2,1,2,4,58,"Female",2,"stretch_balance_belief",2
63,513.525,8,1106.375,8,4,416.475,23,942.625,23,6,1,8,5,2,1,4,52,"Male",1,"resistance_belief",3
177,487.55,8,1022.625,8,4,416.475,23,942.625,22,6,1,8,1,1,1,4,52,"Male",1,"relaxation_belief",4
130,828.375,6,2112.075,8,4,594.411375,22,1123.808333,24,7,1,4,3,2,2,4,47,"Male",1,"yoga_taichi_belief",4
73,599.9,8,1354.9125,5,3,519.9625,22,1245.508333,15,5,1,1,1,1,2,4,53,"Male",1,"yoga_taichi_belief",2
39,596.2875,8,2070.225,4,4,555.0375,24,1039.75,23,5,1,3,1,1,2,4,46,"Female",2,"relaxation_belief",2
196,643.3125,8,1511.85,8,4,542.3416667,24,1147.279167,21,6,1,1,1,1,2,4,45,"Male",1,"resistance_belief",1
38,607.45,8,1355.95,3,4,544.7375,24,1058.804167,23,5,1,1,1,1,2,4,46,"Female",2,"walking_belief",2
47,574.8625,7,2447.2125,8,4,585.6791667,24,1544.825,24,7,1,4,1,1,2,4,45,"Female",2,"walking_belief",3
138,482.2125,7,2166.65,4,2,449.6708333,23,1329.016667,22,6,1,6,1,1,1,4,47,"Male",1,"stretch_balance_belief",3
197,629.5125,8,1336.15,6,4,544.9416667,23,1075.0125,18,3,1,4,1,4,2,4,50,"Male",1,"relaxation_belief",2
116,552.45,8,1813.225,8,4,476.2875,23,1961.825,21,5,1,3,1,3,2,4,44,"Male",1,"resistance_belief",1
167,972.129125,6,1169.8875,6,3,565.9125,22,784.8541667,7,6,1,1,6,1,2,4,56,"Female",2,"yoga_taichi_belief",5
188,564.9875,8,1619.325,4,4,526.2375,23,1218.895833,14,4,1,5,6,4,1,4,45,"Female",2,"relaxation_belief",4
166,694.85,8,2235.4375,5,4,671.0891667,22,1826.704167,20,4,1,1,4,1,2,4,58,"Female",2,"lectures_belief",2
61,824.625,8,3656.8125,7,4,705.8708333,24,2129.8125,24,5,1,1,7,1,2,4,43,"Male",1,"stretch_balance_belief",3
1,1167.619125,3,1324.4125,5,4,710.3875,24,1124.508333,14,5,1,6,2,1,2,4,59,"Female",2,"relaxation_belief",2
166,670.4875,8,2943.175,6,4,579.2541667,24,1385.583333,24,6,1,2,1,1,2,4,43,"Female",2,"resistance_belief",3
68,437.875,7,1389.2875,7,4,569.625,23,1150.55,16,6,1,7,1,5,1,4,54,"Female",2,"walking_belief",3
73,599.9,8,1354.9125,5,2,519.9625,22,1245.508333,15,5,1,1,1,1,2,4,52,"Male",1,"lectures_belief",1
35,565.725,8,2715.0625,7,4,501.8416667,24,1264.1625,17,6,1,4,2,1,2,4,42,"Male",1,"relaxation_belief",3
66,422.55,7,1389.2875,6,4,569.625,24,1150.55,16,6,1,7,1,7,1,4,43,"Male",1,"walking_belief",3
116,552.45,8,1813.225,8,4,476.2875,23,1951.25,21,5,1,3,1,3,2,4,44,"Male",1,"relaxation_belief",1
205,699.3125,8,2319.7,1,4,1042.611417,4,1826.704167,20,5,1,1,4,1,2,4,58,"Male",1,"lectures_belief",2
15,595.45,8,1971.3,8,4,555.0375,24,1308.633333,24,7,1,4,1,1,2,4,47,"Male",1,"walking_belief",3
75,695.8375,8,2215.0125,5,4,742.3916667,22,1311.0875,23,5,1,4,3,1,1,4,55,"Female",2,"yoga_taichi_belief",2
182,655.2,8,2196.0125,3,4,1042.611417,10,1522.929167,21,5,1,1,1,1,2,4,58,"Male",1,"lectures_belief",2
182,808.1375,7,3708.175,6,4,648.075,24,1573.025,17,6,1,3,5,2,2,4,55,"Male",1,"lectures_belief",1
58,711.875,8,1553.3875,8,4,630.1875,24,1192.608333,24,7,1,3,2,1,2,4,49,"Female",2,"lectures_belief",2
76,1208.225625,3,3825.25,8,4,713.2083333,23,1891.375,22,5,1,3,3,3,1,4,44,"Female",2,"walking_belief",4
57,560.925,7,1113.6,8,4,576.3041667,24,904.3333333,21,6,1,4,6,2,2,4,50,"Female",2,"resistance_belief",1
104,652.25,8,3580.5,8,4,648.075,23,1305.2625,23,6,1,6,3,6,1,4,43,"Male",1,"relaxation_belief",3
201,809.78,6,2592.9125,7,4,506.4666667,24,1981.545833,22,2,1,8,1,3,1,4,48,"Male",1,"yoga_taichi_belief",1
1,1167.619125,3,1395.2875,5,4,813.8530834,24,1124.508333,14,5,1,6,2,5,2,4,59,"Female",2,"walking_belief",2
73,599.9,8,1355.95,5,3,519.9625,22,1245.508333,15,5,1,1,1,1,2,4,52,"Male",1,"yoga_taichi_belief",3
106,592.625,8,2342.45,7,4,620.0833333,24,1705.670833,23,6,1,1,1,1,2,4,50,"Male",1,"yoga_taichi_belief",1
169,774.3124995,8,2064.925,4,4,602.2166667,24,947.6166667,18,5,1,1,1,1,2,4,58,"Female",2,"resistance_belief",1
121,675.725,8,573.5625,7,4,512.75,24,603.8833333,18,6,1,6,3,3,2,4,51,"Female",2,"stretch_balance_belief",1
37,629.15,8,1510.675,3,4,561.0416667,24,1668.183333,17,4,1,3,2,2,2,4,50,"Female",2,"yoga_taichi_belief",2
137,499.6375,8,1491.1375,8,3,493.2625,24,1279.566667,23,4,1,1,1,1,2,4,46,"Male",1,"lectures_belief",1
156,799.5625,8,1441.2125,8,4,669.1166667,24,1150.55,23,6,1,1,2,1,2,4,49,"Female",2,"lectures_belief",1
47,574.8625,7,2447.2125,8,4,599.7333333,23,1583.85,24,7,1,4,1,1,2,4,54,"Male",1,"resistance_belief",1
120,585.325,8,1412.2625,7,4,482.2791667,24,831.6666667,18,4,1,6,1,2,2,4,52,"Male",1,"lectures_belief",1
6,725.8375,5,738.5125,7,4,453.2291667,24,651.9958333,22,5,1,6,7,3,1,4,43,"Female",2,"relaxation_belief",3
87,827.195625,5,2112.075,3,3,556.5583333,21,1118.525,9,2,1,5,1,1,2,4,51,"Female",2,"lectures_belief",2
146,712.875,7,1692.4375,5,4,621.5333333,23,1630.825,17,7,1,1,5,6,2,4,44,"Female",2,"stretch_balance_belief",1
181,816.125,8,1240.8375,7,4,608.4064167,22,1004.3875,24,6,1,4,3,1,1,4,49,"Male",1,"stretch_balance_belief",4
81,623.875,8,1452.9375,5,4,484.9833333,23,1127.216667,21,6,1,6,1,1,1,4,44,"Female",2,"yoga_taichi_belief",2
68,437.875,7,1625.25,7,4,569.625,23,1951.25,16,5,1,7,1,1,2,4,51,"Male",1,"yoga_taichi_belief",1
33,561.5,8,2221.5375,6,4,552.8416666,24,1778.779167,24,6,1,8,4,8,1,4,49,"Male",1,"lectures_belief",1
54,662.25,7,2073,7,4,617.7083333,24,1346.333333,7,4,1,3,1,4,1,4,48,"Male",1,"yoga_taichi_belief",2
102,604.875,6,940.5,7,4,558.6333333,24,860.3625,17,4,1,6,6,3,2,4,52,"Female",2,"lectures_belief",2
115,685.1875,8,1921.2875,8,4,556.5625,24,1302.066667,23,4,1,8,1,1,2,4,53,"Male",1,"yoga_taichi_belief",1
32,814.0125,8,2084.05,5,4,650.4916667,24,1107.458333,18,5,1,4,1,1,2,4,58,"Male",1,"stretch_balance_belief",2
104,609.4624999,8,1415.4875,7,4,585.375,24,1169.495833,20,7,1,2,1,1,2,4,43,"Male",1,"stretch_balance_belief",3
191,785.225,5,2592.9125,6,4,559.7583333,23,1987.079167,23,7,1,8,6,4,1,4,46,"Female",2,"yoga_taichi_belief",5
195,709.8,8,1681.7875,5,4,664.1942083,21,869.3541667,18,5,1,1,3,1,2,4,58,"Female",2,"walking_belief",1
179,581.8375,8,1604.675,8,4,531.9375,24,886.1958333,24,5,1,1,1,1,2,4,44,"Female",2,"yoga_taichi_belief",2
178,573.85,8,1604.675,8,4,517.0625,24,886.1958333,24,5,1,1,1,1,2,4,44,"Female",2,"walking_belief",1
156,581.8,7,2075.075,8,4,613.35,23,1019.533333,24,6,1,8,1,2,2,4,55,"Female",2,"yoga_taichi_belief",2
174,549.2,8,1364.525,8,3,525.0708333,23,1632.483333,24,6,1,8,1,1,2,4,49,"Female",2,"relaxation_belief",2
109,636.5,8,1507.25,8,4,698.125,24,1319.916667,24,4,1,8,1,1,2,4,44,"Male",1,"relaxation_belief",1
99,616.9375,8,2505.05,8,4,491.4,24,1419.520833,24,7,1,8,4,8,2,4,42,"Female",2,"stretch_balance_belief",1
58,711.875,8,1821.375,4,4,631.5,22,1630.825,22,5,1,4,3,1,1,4,43,"Female",2,"stretch_balance_belief",1
189,748.059875,4,1284.6625,6,4,664.1942083,19,1078.633333,23,6,1,5,6,1,2,4,55,"Male",1,"walking_belief",4
27,558.8875,7,1378.15,5,4,501.45,23,1044.675,12,4,1,3,1,1,2,4,54,"Male",1,"yoga_taichi_belief",2
191,785.225,4,2592.9125,6,4,559.7583333,23,1981.545833,23,7,1,8,6,4,1,4,46,"Female",2,"walking_belief",3
156,799.5625,8,1240.8375,8,4,669.1166667,24,993.7333333,22,6,1,4,2,3,1,4,48,"Female",2,"stretch_balance_belief",1
204,642,7,2319.7,5,4,643.4666667,24,1935.333333,21,4,1,3,1,1,2,4,51,"Female",2,"lectures_belief",1
133,738.7375,8,1713.25,6,4,621.5333333,24,1537.779167,22,6,1,7,1,1,2,4,48,"Male",1,"walking_belief",1
129,828.375,6,2962.75,7,4,677.4166667,23,1891.375,22,4,1,2,3,1,1,4,43,"Female",2,"walking_belief",2
186,527.675,8,1281.5125,6,4,568.5375,24,1078.633333,24,7,1,8,6,6,1,4,44,"Male",1,"resistance_belief",1
60,824.625,8,3656.8125,7,4,694.7083333,24,2129.8125,24,5,1,1,7,1,2,4,43,"Male",1,"relaxation_belief",3
145,671.625,8,2943.175,8,4,493.5,24,1250.416667,15,5,1,6,4,3,2,4,53,"Female",2,"yoga_taichi_belief",2
97,572.9125,8,2426.225,8,4,612.3666667,23,1583.85,24,5,1,3,1,1,2,4,50,"Female",2,"relaxation_belief",3
96,762.15,8,1933.6625,7,4,479.7541667,24,1057.5375,23,7,1,1,1,1,2,4,52,"Male",1,"lectures_belief",1
39,607.45,8,1355.95,3,4,544.7375,24,1075.0125,23,5,1,6,2,6,2,4,46,"Female",2,"yoga_taichi_belief",2
63,540.35,8,1608.05,8,4,541.2041667,24,1496.4125,24,6,1,7,5,6,1,4,54,"Male",1,"lectures_belief",1
154,478.625,8,1302.125,5,4,535.0416667,24,1180.583333,24,4,1,3,2,3,1,4,44,"Male",1,"stretch_balance_belief",2
74,695.8375,8,2215.0125,8,4,742.3916667,24,1311.0875,24,6,1,3,1,1,2,4,48,"Female",2,"lectures_belief",2
62,445.5625,8,1354.35,8,4,390.3833333,23,884.9,23,7,1,3,7,1,2,4,50,"Male",1,"yoga_taichi_belief",4
59,529.25,8,1252.375,8,4,494.5,23,840.7083333,24,4,1,3,3,1,2,4,43,"Male",1,"stretch_balance_belief",3
73,599.9,8,1355.95,5,3,519.9625,22,1245.508333,15,5,1,1,1,1,2,4,53,"Male",1,"lectures_belief",1
176,774.2125,8,1942.9875,8,4,602.2166667,24,1525.170833,24,5,1,5,2,1,2,4,43,"Male",1,"yoga_taichi_belief",2
93,560.0625,8,1043.7875,6,4,482.2833333,24,831.6666667,18,5,1,6,1,1,2,4,53,"Male",1,"walking_belief",1
167,972.129125,6,1137.325,6,3,565.9125,22,784.8541667,7,6,1,1,6,1,2,4,56,"Female",2,"stretch_balance_belief",3
27,558.8875,7,1328.575,6,4,476.7625,24,1188.145833,21,5,1,5,1,1,1,4,43,"Male",1,"walking_belief",1
138,506.0000001,8,1243.05,7,3,555.65,24,911.7249999,23,6,1,4,2,3,1,4,46,"Male",1,"resistance_belief",2
168,489.25,8,1022.625,7,4,466.0833333,24,943.4166667,23,6,1,3,1,1,2,4,50,"Female",2,"relaxation_belief",1
113,680.660375,6,1546.8625,8,4,556.5625,23,1088.325,24,6,1,8,6,1,2,4,41,"Female",2,"resistance_belief",1
17,575.0875,8,1679.9,5,4,543.6083333,21,9025.533333,21,7,1,1,1,1,2,4,41,"Male",1,"walking_belief",2
200,633.625,8,1336.15,7,4,539.9625,24,998.3041667,24,4,1,8,1,1,2,4,48,"Female",2,"yoga_taichi_belief",3
83,1365.587375,2,2102.85,8,4,785.204,20,2067.6125,19,6,1,5,1,1,2,4,46,"Female",2,"relaxation_belief",2
159,455.525,8,1847.625,4,4,447.5833333,24,1219.208333,17,4,1,1,1,1,2,4,42,"Female",2,"walking_belief",1
75,695.8375,8,2215.0125,8,4,742.3916667,24,1308.654167,24,6,1,3,1,1,2,4,48,"Female",2,"relaxation_belief",4
103,652.25,8,3580.5,8,4,623.7083333,23,1305.2625,23,6,1,6,1,1,2,4,43,"Male",1,"resistance_belief",1
59,529.25,8,1252.375,8,4,494.5,23,840.7083333,24,4,1,2,3,1,2,4,43,"Male",1,"resistance_belief",3
182,808.1375,7,3708.175,6,4,648.075,24,1573.025,17,6,1,3,5,2,2,4,55,"Male",1,"stretch_balance_belief",1
87,785.7375,8,1914.125,8,4,560.3833333,22,1417.683333,23,5,1,8,1,1,2,4,52,"Female",2,"resistance_belief",1
201,809.78,6,2592.9125,7,4,506.4666667,24,1981.545833,22,2,1,8,1,1,1,4,48,"Male",1,"stretch_balance_belief",4
133,738.7375,8,1713.25,6,4,619.25,24,1541.375,22,6,1,7,1,1,2,4,48,"Male",1,"resistance_belief",1
39,607.45,8,1355.95,3,4,544.7375,24,1058.804167,24,5,1,1,1,1,2,4,46,"Female",2,"lectures_belief",1
67,610.525,8,1650.2625,5,4,612.325,20,1225.1875,14,6,1,3,1,3,1,4,45,"Female",2,"yoga_taichi_belief",2
160,1314.25,2,1369.375,4,3,785.204,20,1098.75,7,5,1,6,1,5,2,4,44,"Female",2,"relaxation_belief",2
132,741.75,8,1778.8875,6,4,554.3541667,24,1329.295833,24,4,1,1,1,1,2,4,58,"Male",1,"stretch_balance_belief",1
158,585.625,8,1406.625,5,4,503.2916667,22,1152.166667,11,5,1,7,4,7,1,4,40,"Male",1,"stretch_balance_belief",2
74,695.8375,8,2215.0125,8,4,742.3916667,24,1311.0875,24,6,1,3,1,1,2,4,47,"Female",2,"lectures_belief",1
30,745.15,8,1051.8,6,4,535.25,24,1053.1375,24,7,1,6,1,3,2,4,43,"Male",1,"yoga_taichi_belief",1
46,1029.866375,4,2179.725,8,4,648.8458333,24,1311.0875,24,5,1,4,2,1,2,4,46,"Male",1,"lectures_belief",1
51,386.8375,7,1320.7375,6,4,413.4208333,21,615.2375,24,6,1,5,1,1,1,4,50,"Male",1,"lectures_belief",1
126,680.0125,8,1704.225,8,4,683.6958333,24,1541.375,23,6,1,1,1,1,2,4,55,"Male",1,"walking_belief",1
167,972.129125,6,1169.8875,6,3,565.9125,22,784.8541667,7,6,1,1,6,1,2,4,56,"Female",2,"lectures_belief",4
120,675.725,8,573.5625,7,4,512.75,23,603.8833333,18,6,1,1,2,1,1,4,55,"Female",2,"stretch_balance_belief",1
115,627.875,8,2181.2375,7,4,557.7375,24,1321.429167,22,6,1,1,1,1,2,4,46,"Female",2,"lectures_belief",3
157,823.154375,8,1240.8375,4,4,663.2666667,24,1004.3875,18,3,1,1,7,1,2,4,54,"Female",2,"stretch_balance_belief",4
58,711.875,8,1821.375,4,4,631.5,22,1630.825,22,5,1,4,3,1,1,4,43,"Female",2,"relaxation_belief",3
98,572.9125,8,2426.225,8,4,612.325,23,1583.85,24,5,1,3,1,1,1,4,50,"Female",2,"stretch_balance_belief",4
130,800.03525,7,2042.1125,8,3,671.5958334,23,1198.954167,20,4,1,3,3,3,1,4,47,"Female",2,"resistance_belief",2
142,613.65,8,3567.3875,6,4,570.0083333,23,1305.2625,24,6,1,4,1,3,2,4,47,"Female",2,"resistance_belief",1
149,525.275,8,2082.9625,8,2,449.6708333,24,1396.55,23,7,1,5,7,1,2,4,49,"Female",2,"lectures_belief",2
173,683.875,8,1704.225,8,4,683.6958333,24,1033.4625,23,6,1,2,2,1,2,4,55,"Male",1,"resistance_belief",1
39,596.2875,6,738.5125,4,4,512.55,23,1191.475,13,4,1,1,1,1,2,4,42,"Female",2,"yoga_taichi_belief",3
170,774.3124995,8,2064.925,4,4,602.2166667,24,947.6166667,18,5,1,1,1,1,2,4,58,"Female",2,"walking_belief",1
189,748.059875,4,1284.6625,6,4,664.1942083,19,1093.358333,23,6,1,5,6,1,2,4,55,"Male",1,"resistance_belief",4
71,467.375,7,1163.5875,8,4,501.7083333,24,1153.654167,23,5,1,1,8,1,2,4,54,"Male",1,"resistance_belief",2
152,815.3875,8,2111.525,5,4,650.4916667,24,947.6166667,20,6,1,4,1,1,2,4,58,"Female",2,"walking_belief",1
67,610.525,8,1477.6125,7,4,612.325,24,1400.975,17,4,1,2,1,1,2,4,45,"Female",2,"resistance_belief",2
62,445.5625,8,1354.35,8,4,397.35,23,884.9,23,7,1,3,7,1,2,4,50,"Male",1,"walking_belief",2
149,536.2125,8,1364.525,8,4,430.2583333,23,758.45,24,7,1,5,6,3,2,4,40,"Male",1,"resistance_belief",3
173,683.875,8,1704.225,8,4,688.1625,24,1033.4625,22,6,1,2,2,1,2,4,55,"Male",1,"lectures_belief",2
8,550.7625,8,1154.4625,7,4,483.5708333,23,1284.279167,19,4,1,2,4,1,2,4,44,"Female",2,"yoga_taichi_belief",3
71,511.0125,8,1106.375,8,4,416.475,23,942.625,23,6,1,8,5,2,1,4,52,"Male",1,"lectures_belief",3
90,880.375,7,1885.875,8,4,543.6666667,22,1173.75,24,7,1,3,2,2,2,4,50,"Female",2,"lectures_belief",1
43,535.2875,7,1561.3875,6,4,516.6916666,24,955.825,13,4,1,1,1,1,2,4,51,"Male",1,"resistance_belief",1
27,560.15,8,1135.25,6,4,527.0291667,24,1053.1375,19,4,1,1,2,1,1,4,43,"Male",1,"relaxation_belief",2
190,748.059875,5,1284.6625,6,4,664.1942083,23,1078.633333,23,7,1,4,1,4,1,4,55,"Male",1,"yoga_taichi_belief",2
94,558.3625,8,1328.575,5,4,516.6916666,22,1032.270833,12,5,1,8,1,6,1,4,40,"Male",1,"lectures_belief",3
109,703.25,8,1921.2875,8,4,501.0833333,24,1302.066667,23,4,1,8,1,1,1,4,52,"Male",1,"lectures_belief",3
3,613.625,8,1582,6,4,561.0416667,24,1784.166667,18,6,1,1,1,1,1,4,50,"Male",1,"yoga_taichi_belief",4
71,511.0125,8,1106.375,8,4,416.475,23,942.625,23,6,1,8,5,2,1,4,52,"Male",1,"lectures_belief",3
191,687.4125,8,984.6375,7,4,457.6958333,24,1759.966667,16,5,1,1,3,1,2,4,53,"Female",2,"yoga_taichi_belief",2
182,655.2,8,2201.025,3,4,1042.611417,10,1522.929167,21,5,1,1,1,1,2,4,58,"Male",1,"yoga_taichi_belief",2
5,556.4125,8,943.4625,7,4,450.5,24,946.9916667,18,5,1,1,1,1,2,4,43,"Female",2,"relaxation_belief",2
20,587,8,1661.475,3,4,532.925,22,1733.620833,19,5,1,6,1,4,2,4,40,"Female",2,"stretch_balance_belief",3
58,711.875,8,1553.3875,8,4,623.875,24,1192.608333,24,7,1,3,2,1,2,4,49,"Female",2,"yoga_taichi_belief",4
202,454.3875,8,1257.4875,6,4,464.8166667,22,1003.925,22,6,1,4,1,1,2,4,51,"Female",2,"stretch_balance_belief",3
